listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km
7829,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 4 Unit 841,-1.145259,36.947328,3025375,2,apartment,6,9,6
7830,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 12 Unit 1498,-1.379977,36.956716,3566185,2,apartment,34,20,19
7831,Boma Yangu / AHP,Nairobi,Starehe — Block 17 Unit 743,-1.270223,36.840572,1817417,1,apartment,10,6,14
7832,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 3 Unit 118,-1.457874,36.959687,6040939,4,maisonette,16,16,22
7833,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 20 Unit 674,-1.435061,36.96395,6377948,4,apartment,27,10,10
7834,Private affordable,Kajiado,Ongata Rongai — Block 7 Unit 947,-1.411741,36.773457,3319849,3,apartment,16,12,11
7835,Boma Yangu / AHP,Machakos,Kangundo Road — Block 1 Unit 1512,-1.295184,37.013574,2945173,2,apartment,14,7,22
7836,Private affordable,Kajiado,Ongata Rongai — Block 11 Unit 1460,-1.381823,36.766229,3233652,3,apartment,24,9,4
7837,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 1 Unit 1833,-1.374128,36.950444,4190459,3,apartment,19,5,8
7838,County affordable,Kisumu,Kisumu Manyatta — Block 23 Unit 969,-0.10906,34.752687,3789556,2,apartment,24,8,5
7839,County affordable,Uasin Gishu,Eldoret Langas — Block 23 Unit 396,0.504328,35.278946,5703850,3,apartment,11,12,8
7840,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 27 Unit 1644,-1.455108,36.965662,3808472,3,apartment,19,6,11
7841,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 18 Unit 1679,-1.507395,36.951621,3493914,3,maisonette,8,2,2
7842,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 1 Unit 153,-1.212486,36.902987,3435738,3,apartment,22,20,10
7843,Coast affordable,Mombasa,Mombasa Bamburi — Block 20 Unit 1971,-3.995763,39.72336,4327168,3,maisonette,9,6,5
7844,Coast affordable,Mombasa,Mombasa Bamburi — Block 22 Unit 2068,-3.993452,39.741735,1822595,1,apartment,20,6,12
7845,Boma Yangu / AHP,Nairobi,Starehe — Block 15 Unit 1483,-1.2776,36.84415,3731813,2,apartment,30,11,26
7846,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 24 Unit 1259,-1.448754,37.001576,5010271,3,apartment,10,19,8
7847,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 1 Unit 647,-1.17806,36.969736,3157326,3,apartment,18,7,23
7848,Boma Yangu / AHP,Machakos,Kangundo Road — Block 9 Unit 234,-1.320678,37.041352,3653616,3,apartment,40,11,27
7849,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 14 Unit 2060,-1.317101,36.882112,2479515,2,maisonette,45,20,15
7850,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 25 Unit 191,-1.231423,36.9006,3806270,2,apartment,18,16,29
7851,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 16 Unit 2111,-1.478791,36.960547,2749813,2,apartment,43,12,12
7852,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 8 Unit 566,-1.13045,36.9836,4744375,3,apartment,21,6,8
7853,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 13 Unit 1758,-1.218224,36.904582,3728619,2,apartment,21,14,10
7854,Private affordable,Kajiado,Ongata Rongai — Block 1 Unit 1820,-1.399366,36.769722,4383261,3,apartment,25,5,10
7855,County affordable,Nakuru,Nakuru Pipeline — Block 4 Unit 1085,-0.294139,36.056402,6915259,4,apartment,17,8,12
7856,Coast affordable,Mombasa,Mombasa Likoni — Block 27 Unit 2127,-4.080165,39.647823,3943264,2,maisonette,10,8,14
7857,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 27 Unit 201,-1.312247,36.886802,2998997,2,apartment,34,12,26
7858,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 27 Unit 956,-1.287989,36.851693,4027828,2,apartment,29,6,25
7859,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 21 Unit 887,-1.301402,36.896457,2304313,2,apartment,30,18,9
7860,Boma Yangu / AHP,Machakos,Kangundo Road — Block 20 Unit 244,-1.321652,37.020439,5463405,3,apartment,24,12,25
7861,County affordable,Kisumu,Kisumu Manyatta — Block 21 Unit 1685,-0.108479,34.762296,5018222,3,maisonette,23,10,12
7862,Private affordable,Kajiado,Ongata Rongai — Block 23 Unit 1158,-1.387856,36.77825,3307961,3,apartment,24,2,3
7863,County affordable,Uasin Gishu,Eldoret Langas — Block 27 Unit 1620,0.485208,35.255064,5009048,4,apartment,18,5,4
7864,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 18 Unit 1140,-1.121084,36.955599,3881313,2,maisonette,5,10,8
7865,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 13 Unit 2182,-1.212454,36.918679,2618532,1,apartment,22,12,12
7866,Private affordable,Kajiado,Ongata Rongai — Block 27 Unit 289,-1.399266,36.770337,5663605,4,apartment,19,9,6
7867,County affordable,Nakuru,Nakuru Pipeline — Block 17 Unit 1182,-0.285804,36.045493,4758596,3,apartment,27,12,2
7868,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 22 Unit 378,-1.282792,36.815209,3520160,3,maisonette,39,15,19
7869,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 2 Unit 2153,-1.304527,36.889051,4393222,4,apartment,11,12,21
7870,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 1 Unit 680,-1.474834,36.938574,5103041,3,maisonette,9,7,4
7871,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 10 Unit 1563,-1.305931,36.881074,4691070,3,apartment,13,22,11
7872,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 3 Unit 1143,-1.178901,36.966044,3316446,2,apartment,43,11,24
7873,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 11 Unit 621,-1.429194,36.975276,3136147,2,maisonette,8,5,7
7874,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 16 Unit 2100,-1.456411,36.994233,6179002,4,apartment,18,15,20
7875,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 27 Unit 1443,-1.158934,36.971235,3692038,2,maisonette,15,18,16
7876,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 22 Unit 1617,-1.308777,36.902002,3322549,3,apartment,17,9,13
7877,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 12 Unit 1364,-1.467529,36.964502,2992820,2,apartment,28,6,14
7878,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 27 Unit 1199,-1.500526,36.96528,3790729,3,maisonette,12,2,4
7879,County affordable,Uasin Gishu,Eldoret Langas — Block 23 Unit 669,0.486043,35.273164,2868738,2,apartment,22,6,12
7880,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 19 Unit 681,-1.321747,36.900659,5681248,3,apartment,27,20,25
7881,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 15 Unit 2123,-1.376418,36.92956,4663020,3,maisonette,28,14,9
7882,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 11 Unit 1536,-1.325643,36.88468,5332883,3,apartment,12,13,9
7883,Boma Yangu / AHP,Machakos,Kangundo Road — Block 11 Unit 1323,-1.309348,37.00787,5414085,3,apartment,10,13,21
7884,Boma Yangu / AHP,Nairobi,Starehe — Block 6 Unit 1425,-1.281616,36.836661,2454508,1,apartment,15,21,27
7885,Coast affordable,Mombasa,Mombasa Likoni — Block 17 Unit 332,-4.073239,39.659229,4773013,3,apartment,27,5,3
7886,Boma Yangu / AHP,Nairobi,Starehe — Block 23 Unit 105,-1.276026,36.838579,2967319,1,apartment,15,9,24
7887,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 7 Unit 271,-1.47073,36.991204,3023202,1,apartment,39,20,21
7888,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 9 Unit 1772,-1.309636,36.884507,5618685,4,apartment,45,13,22
7889,Coast affordable,Mombasa,Mombasa Likoni — Block 3 Unit 981,-4.092713,39.672755,2935565,1,apartment,22,10,6
7890,Boma Yangu / AHP,Nairobi,Starehe — Block 9 Unit 1845,-1.280822,36.834219,4442724,4,apartment,35,12,25
7891,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 27 Unit 866,-1.203264,36.897894,5621464,3,apartment,37,12,23
7892,Coast affordable,Mombasa,Mombasa Bamburi — Block 14 Unit 1569,-3.961367,39.736255,5409508,3,apartment,6,5,9
7893,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 14 Unit 707,-1.473134,36.977736,3039722,2,maisonette,13,20,13
7894,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 11 Unit 1579,-1.229748,36.893608,1986202,1,apartment,28,7,12
7895,County affordable,Nakuru,Nakuru Pipeline — Block 7 Unit 990,-0.294933,36.070148,5210826,3,apartment,16,3,4
7896,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 9 Unit 1369,-1.320659,36.900728,3821627,2,apartment,22,9,13
7897,Coast affordable,Mombasa,Mombasa Bamburi — Block 24 Unit 1202,-3.977209,39.717125,3604727,3,apartment,20,2,12
7898,Coast affordable,Mombasa,Mombasa Bamburi — Block 9 Unit 495,-3.967312,39.726919,2799255,1,apartment,4,9,4
7899,Coast affordable,Mombasa,Mombasa Bamburi — Block 17 Unit 175,-3.995893,39.73473,4075061,4,apartment,19,7,12
7900,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 12 Unit 189,-1.183859,36.970082,4801110,4,apartment,8,6,20
7901,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 3 Unit 1984,-1.283748,36.861133,6874554,4,apartment,8,4,13
7902,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 15 Unit 363,-1.466053,36.95477,4877088,4,maisonette,9,11,9
7903,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 21 Unit 246,-1.479917,36.983121,2222447,2,maisonette,8,9,16
7904,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 25 Unit 1463,-1.106038,36.967408,3081093,1,maisonette,24,18,25
7905,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 22 Unit 1764,-1.305299,36.885509,3091688,1,apartment,42,7,24
7906,Boma Yangu / AHP,Machakos,Kangundo Road — Block 17 Unit 1255,-1.30838,37.040081,2928461,1,apartment,41,8,21
7907,County affordable,Uasin Gishu,Eldoret Langas — Block 2 Unit 565,0.516254,35.241017,2748536,2,apartment,5,10,10
7908,County affordable,Nakuru,Nakuru Pipeline — Block 11 Unit 1520,-0.299548,36.044729,2747653,2,apartment,4,7,7
7909,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 9 Unit 1394,-1.280596,36.847067,3033961,3,maisonette,35,19,12
7910,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 10 Unit 533,-1.305569,36.885211,2753822,2,maisonette,18,14,22
7911,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 11 Unit 1822,-1.279995,36.820417,4144475,3,apartment,25,15,15
7912,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 10 Unit 105,-1.145179,36.967209,2510826,1,apartment,6,4,9
7913,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 1 Unit 420,-1.225777,36.922417,2195305,1,apartment,9,21,23
7914,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 24 Unit 211,-1.128375,36.940959,3207637,3,apartment,16,10,15
7915,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 21 Unit 2184,-1.281759,36.847024,2687380,2,apartment,33,9,30
7916,Boma Yangu / AHP,Machakos,Kangundo Road — Block 3 Unit 2077,-1.34103,37.015244,4826040,3,apartment,42,9,20
7917,County affordable,Kisumu,Kisumu Manyatta — Block 26 Unit 1305,-0.122786,34.762346,3344819,3,maisonette,23,6,10
7918,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 24 Unit 1928,-1.293049,36.860157,3554471,3,apartment,19,7,20
7919,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 10 Unit 1601,-1.319428,36.880256,3938312,2,maisonette,43,9,20
7920,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 11 Unit 795,-1.373227,36.93315,4284220,3,apartment,23,8,11
7921,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 15 Unit 1292,-1.431568,36.957285,2206586,1,apartment,29,15,21
7922,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 24 Unit 666,-1.435798,36.986758,3282595,3,apartment,39,11,17
7923,Private affordable,Kajiado,Ongata Rongai — Block 17 Unit 991,-1.388805,36.759037,4122391,3,apartment,16,3,14
7924,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 5 Unit 118,-1.285103,36.849497,4823272,4,apartment,18,4,21
7925,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 23 Unit 576,-1.293581,36.854108,3058630,3,apartment,16,16,22
7926,County affordable,Kisumu,Kisumu Manyatta — Block 1 Unit 2166,-0.102774,34.75522,5530874,4,apartment,24,11,14
7927,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 22 Unit 730,-1.138156,36.967344,5069492,3,maisonette,31,15,10
7928,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 1 Unit 2129,-1.168292,36.989098,2413876,2,apartment,43,14,27
7929,Boma Yangu / AHP,Machakos,Kangundo Road — Block 5 Unit 389,-1.338572,37.028458,5230034,3,maisonette,32,21,11
7930,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 7 Unit 1120,-1.446508,36.985376,1690111,1,maisonette,36,19,10
7931,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 23 Unit 1945,-1.448869,36.996842,2369356,2,apartment,31,10,19
7932,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 10 Unit 1555,-1.300549,36.889702,2718198,2,apartment,38,16,18
7933,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 16 Unit 913,-1.448256,36.946367,5013034,3,maisonette,17,4,4
7934,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 24 Unit 1644,-1.489887,36.948229,7580816,4,apartment,19,10,2
7935,County affordable,Kisumu,Kisumu Manyatta — Block 22 Unit 780,-0.107818,34.762826,4905447,4,apartment,24,10,14
7936,Boma Yangu / AHP,Nairobi,Starehe — Block 20 Unit 975,-1.265731,36.849725,4114090,2,apartment,39,4,15
7937,Boma Yangu / AHP,Nairobi,Starehe — Block 10 Unit 748,-1.267883,36.844261,3959432,3,apartment,16,22,9
7938,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 2 Unit 535,-1.451193,36.952937,3712792,3,apartment,19,10,12
7939,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 21 Unit 1468,-1.314112,36.89828,2223663,2,apartment,45,12,21
7940,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 10 Unit 1062,-1.284075,36.862335,2959695,3,apartment,36,6,11
7941,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 22 Unit 495,-1.307824,36.903017,2247466,1,apartment,27,14,26
7942,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 9 Unit 1496,-1.12389,36.967111,5644264,3,apartment,16,8,22
7943,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 15 Unit 1903,-1.117026,36.967999,3699881,2,apartment,15,9,9
7944,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 18 Unit 1170,-1.288858,36.855987,4978963,4,apartment,16,21,6
7945,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 14 Unit 1281,-1.13128,36.96401,3796475,4,maisonette,39,15,7
7946,Private affordable,Kajiado,Ongata Rongai — Block 15 Unit 682,-1.382856,36.755488,3450003,2,apartment,16,9,9
7947,County affordable,Nakuru,Nakuru Pipeline — Block 27 Unit 1675,-0.313749,36.048348,4151928,3,apartment,9,5,5
7948,Boma Yangu / AHP,Nairobi,Starehe — Block 7 Unit 1248,-1.268407,36.844191,2381672,2,apartment,26,12,16
7949,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 13 Unit 667,-1.123485,36.980543,3978001,3,apartment,28,9,3
7950,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 24 Unit 990,-1.299438,36.89668,2227541,2,apartment,21,4,11
7951,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 4 Unit 1221,-1.324633,36.889383,2838843,1,apartment,40,15,8
7952,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 12 Unit 1417,-1.209109,36.896632,3748800,4,apartment,36,8,6
7953,Boma Yangu / AHP,Machakos,Kangundo Road — Block 12 Unit 818,-1.344931,37.003437,5246034,4,maisonette,31,14,13
7954,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 27 Unit 852,-1.313365,36.893137,2297604,1,apartment,15,20,12
7955,County affordable,Kisumu,Kisumu Manyatta — Block 7 Unit 511,-0.119481,34.769866,3301318,2,apartment,10,2,12
7956,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 23 Unit 736,-1.290054,36.861389,3628352,3,apartment,22,4,17
7957,County affordable,Kisumu,Kisumu Manyatta — Block 15 Unit 1555,-0.119407,34.757831,4783792,3,maisonette,26,11,13
7958,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 15 Unit 1349,-1.498215,36.967109,4880340,3,apartment,22,6,9
7959,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 15 Unit 180,-1.11971,36.930474,3897563,2,maisonette,12,15,7
7960,County affordable,Kisumu,Kisumu Manyatta — Block 13 Unit 1345,-0.113214,34.755079,5317817,4,maisonette,23,9,3
7961,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 13 Unit 902,-1.365217,36.94948,3939682,2,apartment,36,8,23
7962,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 11 Unit 1945,-1.300943,36.896746,3923242,2,apartment,44,22,18
7963,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 23 Unit 101,-1.151621,36.955116,3630393,2,maisonette,11,7,6
7964,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 5 Unit 1510,-1.436464,36.962482,3526328,3,apartment,23,9,6
7965,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 24 Unit 341,-1.322845,36.885459,4915155,3,apartment,24,10,10
7966,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 20 Unit 128,-1.123699,36.945002,4512883,3,maisonette,12,9,11
7967,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 20 Unit 1678,-1.204606,36.89014,2003828,1,maisonette,25,16,21
7968,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 6 Unit 115,-1.222782,36.898226,3536367,3,apartment,27,20,6
7969,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 8 Unit 1505,-1.285052,36.815317,4040956,3,apartment,36,13,30
7970,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 17 Unit 1279,-1.344724,36.934473,3107577,2,apartment,9,12,10
7971,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 5 Unit 1646,-1.205271,36.901693,5429037,3,apartment,38,10,27
7972,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 22 Unit 334,-1.301154,36.888836,3126976,3,apartment,44,17,12
7973,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 15 Unit 706,-1.452385,36.982227,3579565,3,apartment,6,2,8
7974,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 4 Unit 1582,-1.214734,36.911062,3945327,2,apartment,21,6,29
7975,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 12 Unit 1997,-1.281931,36.863361,3109892,2,apartment,41,19,18
7976,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 10 Unit 1688,-1.474038,36.965966,5913206,3,maisonette,26,11,4
7977,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 26 Unit 657,-1.32209,36.895232,2832551,2,apartment,23,5,10
7978,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 24 Unit 148,-1.102979,36.959777,2702182,1,apartment,45,19,15
7979,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 24 Unit 302,-1.490499,36.974705,2646026,1,maisonette,19,12,14
7980,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 3 Unit 259,-1.132814,36.956513,4262198,3,maisonette,22,6,11
7981,Coast affordable,Mombasa,Mombasa Bamburi — Block 5 Unit 1316,-3.994956,39.712575,4841436,3,apartment,27,6,14
7982,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 4 Unit 952,-1.105104,36.960857,2456698,2,apartment,37,5,30
7983,Private affordable,Kajiado,Ongata Rongai — Block 9 Unit 1408,-1.39851,36.772051,4942282,3,maisonette,23,5,14
7984,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 5 Unit 1788,-1.439597,36.950276,5597503,3,maisonette,10,9,14
7985,County affordable,Nakuru,Nakuru Pipeline — Block 16 Unit 678,-0.311133,36.069835,6160319,4,maisonette,25,11,2
7986,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 21 Unit 2181,-1.299433,36.898145,4726603,3,apartment,9,13,18
7987,Coast affordable,Mombasa,Mombasa Likoni — Block 24 Unit 1392,-4.080591,39.644491,5787615,3,apartment,12,4,8
7988,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 1 Unit 601,-1.449885,36.972309,3517625,3,apartment,15,9,23
7989,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 1 Unit 738,-1.284777,36.836332,4212309,4,apartment,38,6,8
7990,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 24 Unit 560,-1.214833,36.897463,3739282,3,maisonette,10,9,21
7991,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 20 Unit 1769,-1.222463,36.91954,3012398,2,maisonette,12,8,22
7992,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 5 Unit 1138,-1.285787,36.813606,3840322,3,apartment,25,21,25
7993,County affordable,Kisumu,Kisumu Manyatta — Block 7 Unit 1296,-0.116298,34.753927,5114952,3,apartment,20,12,4
7994,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 12 Unit 1820,-1.309045,36.905806,1947657,1,apartment,44,6,29
7995,Coast affordable,Mombasa,Mombasa Likoni — Block 10 Unit 902,-4.104352,39.641958,2915236,2,apartment,8,8,7
7996,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 27 Unit 1742,-1.493122,36.940118,2856204,2,apartment,15,8,5
7997,County affordable,Nakuru,Nakuru Pipeline — Block 17 Unit 673,-0.279613,36.063326,3855928,3,apartment,22,10,11
7998,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 17 Unit 692,-1.4368,36.953657,3693444,2,apartment,45,6,6
7999,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 5 Unit 1429,-1.285251,36.859216,3114396,1,maisonette,25,10,28
8000,Boma Yangu / AHP,Nairobi,Starehe — Block 17 Unit 1031,-1.270465,36.842424,2763879,1,maisonette,31,11,14
8001,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 13 Unit 180,-1.321635,36.89381,4013958,4,apartment,26,10,22
8002,County affordable,Nakuru,Nakuru Pipeline — Block 20 Unit 186,-0.312128,36.056423,2665318,1,apartment,6,10,11
8003,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 15 Unit 2121,-1.163435,37.003236,2743257,1,apartment,18,6,20
8004,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 5 Unit 1208,-1.359889,36.94585,3866969,2,maisonette,18,12,23
